playerId,playerName,team,position,age,exp,bye,risk,points,vor,adp,auctionValue
2557976,Joe Mixon,CIN,RB,21,0,6,3.499989481,136.4164364,21.40378532,32.975,18.45
2495700,Greg Olsen,CAR,TE,32,10,11,4.114771536,131.2157842,28.85168219,35.2,14.3
2540160,Jordan Reed,WAS,TE,27,4,5,7.270959201,128.2203012,25.85619925,35.75,17.6
2556214,Tyreek Hill,KC,WR,23,1,10,3.537477272,137.5213501,19.65194752,36.5,10.65
2540154,Keenan Allen,LAC,WR,25,4,8,5.225410991,133.0912116,15.22180897,36.925,15
2552429,Ty Montgomery,GB,RB,24,2,8,3.549035221,150.9141178,35.90146672,38.35,12.8
2504775,Drew Brees,NO,QB,38,16,5,2.286842956,299.546394,39.66225212,39.7333,20.85
2543509,Allen Robinson,JAC,WR,24,3,8,3.961549565,139.3051511,21.43574854,40.075,14.6
497236,Jimmy Graham,SEA,TE,31,7,6,5.65502296,125.2150224,22.85092039,41.85,8.7
2543488,Jarvis Landry,MIA,WR,25,3,11,3.524505691,126.9584618,9.089059217,41.85,12.75
2540269,C.J. Anderson,DEN,RB,26,4,5,5.088214971,149.105979,34.09332794,42.15,11.75
497326,Golden Tate,DET,WR,29,7,7,2.907534065,134.7351444,16.8657418,42.5,12
2506106,Larry Fitzgerald,ARI,WR,34,13,8,3.215194348,131.8765697,14.00716705,44.3,12
2495466,Mark Ingram,NO,RB,28,6,5,4.325259513,156.7737274,41.76107634,44.75,9.3
2543457,Sammy Watkins,LAR,WR,24,3,9,7.978143383,128.3489309,10.47952826,44.875,11.35
71269,Michael Crabtree,OAK,WR,30,8,10,2.886744381,139.5306799,21.66127731,45.3333,15.9
2495328,Bilal Powell,NYJ,RB,29,6,11,4.105602851,140.8055527,25.79290167,45.4,12.45
310,Matt Ryan,ATL,QB,32,9,5,2.882995571,293.959033,34.07489114,47.2333,14.55
497322,Emmanuel Sanders,DEN,WR,30,7,5,4.520633934,130.9091507,13.03974813,49.7,9.35
2507164,Adrian Peterson,NO,RB,32,10,5,4.004603672,113.8616581,-1.150992948,50.65,8.4
2543495,Davante Adams,GB,WR,25,3,8,3.85763775,140.162819,22.29341637,52.5,10.75
2506404,Frank Gore,IND,RB,34,12,11,4.752395569,144.2138087,29.20115767,52.975,8
2495966,Delanie Walker,TEN,TE,33,11,8,6.61269536,104.2338867,1.869784697,53.05,5.6
2495455,Cam Newton,CAR,QB,28,6,11,3.65630103,273.7203743,13.83623247,54.925,8.1
2539663,Mike Gillislee,NE,RB,27,4,9,4.994427246,133.9077986,18.8951475,54.975,6.5
2552374,Ameer Abdullah,DET,RB,24,2,7,4.743149209,133.6268031,18.61415206,55.25,5.75
2495893,Brandon Marshall,NYG,WR,33,11,8,4.006329696,118.6271488,0.757746149,56.125,6.05
2552608,Stefon Diggs,MIN,WR,24,2,9,4.034059462,125.69177,7.822367439,56.6,6.55
2540148,Tyler Eifert,CIN,TE,27,4,6,5.915379075,106.9859279,4.621825873,57.175,4.35
2533031,Andrew Luck,IND,QB,28,5,11,5.833690158,262.5534599,2.669318032,57.6,13.9
2557917,Kareem Hunt,KC,RB,22,0,10,3.278531851,141.9917596,26.9791085,58.975,8.3
2495438,Kyle Rudolph,MIN,TE,28,6,9,4.863267689,114.6057473,12.24164531,59.15,3.7
2552415,Jamison Crowder,WAS,WR,24,2,5,3.861378276,122.8244311,4.955028499,59.6,6.7
497149,LeGarrette Blount,PHI,RB,31,7,10,4.799538998,117.3500598,2.337408755,60.125,3.9
2552466,Marcus Mariota,TEN,QB,24,2,8,4.316371594,267.5197429,7.635601028,60.45,6.95
2532975,Russell Wilson,SEA,QB,29,5,6,3.276826988,290.5286597,30.64451778,60.6667,9.25
4327,Danny Woodhead,BAL,RB,32,9,10,4.12500766,117.1710777,2.15842664,61.375,7.1
2543499,Derek Carr,OAK,QB,26,3,10,4.933090206,259.6361105,-0.248031419,61.425,4.95
2532820,Kirk Cousins,WAS,QB,29,5,5,3.122035963,267.0976886,7.213546746,61.75,4.3
2540168,Eddie Lacy,SEA,RB,26,4,6,5.963029877,123.6283753,8.615724239,61.95,6.85
2532899,Doug Martin,TB,RB,28,5,11,5.570368432,113.7759095,-1.236741522,62.7,5.15
2543471,Kelvin Benjamin,CAR,WR,26,3,11,3.9590229,137.5888049,19.71940232,63.3,8.25
1581,DeSean Jackson,TB,WR,31,9,11,6.555750818,116.3739795,-1.495423072,63.9,3.85
2555460,Paul Perkins,NYG,RB,23,1,8,3.190980983,135.2121521,20.19950106,64.5,4.95
2552453,Tevin Coleman,ATL,RB,24,2,5,5.125839264,133.4215697,18.40891864,65.225,4
1062,Martellus Bennett,GB,TE,30,9,8,4.789020599,105.8705518,3.506449847,67.475,2.95
2543572,Martavis Bryant,PIT,WR,26,3,9,4.394686802,124.6918755,6.822472935,67.8333,6.85
2346,Pierre Garcon,SF,WR,31,9,11,3.131296761,128.0084749,10.13907231,68.475,3.7
2556414,Rob Kelley,WAS,RB,25,1,5,3.293508354,132.4596039,17.44695282,68.65,2.95
2550256,Willie Snead,NO,WR,25,3,5,4.605981076,118.6070795,0.737676922,68.85,3.3
2552033,Jameis Winston,TB,QB,23,2,11,3.008990587,273.1359657,13.25182378,69.05,3.6
497284,Eric Decker,TEN,WR,30,7,8,3.877416284,119.3832369,1.513834323,71.575,2.9
2552409,DeVante Parker,MIA,WR,24,2,11,5.322888298,120.8190543,2.949651706,74.1,3.65
2543614,Donte Moncrief,IND,WR,24,3,11,3.422277917,112.7501133,-5.11928929,75.525,2.9
2540158,Zach Ertz,PHI,TE,27,4,10,6.66016911,109.572046,7.207944035,76,2.1
80429,Jeremy Maclin,BAL,WR,29,8,10,6.071434337,110.1366412,-7.73276141,76.425,3
2495448,Randall Cobb,GB,WR,27,6,8,4.81063813,124.2273476,6.357945004,76.475,2.6
284,Darren McFadden,DAL,RB,30,9,6,4.188499516,99.74312997,-15.26952108,76.5,3.6
100009,Broncos,DEN,DEF,NA,NA,5,2.504735724,117.9212196,4.390084941,77.85,4.1
2506109,Ben Roethlisberger,PIT,QB,35,13,9,4.89582052,257.4628553,-2.421286614,78.65,3.15
2536340,Justin Tucker,BAL,PK,28,5,10,2.506093057,156.1850693,23.81170572,78.975,2.5
100030,Seahawks,SEA,DEF,NA,NA,6,1.239094095,106.1885781,-7.342556576,79.45,3.35
2540204,Spencer Ware,KC,RB,26,4,10,7.128886421,68.7412762,-46.27137485,79.675,7.7
2543664,Terrance West,BAL,RB,26,3,10,3.339053502,130.2688334,15.25618236,80.55,2.25
79860,Matthew Stafford,DET,QB,29,8,7,3.189274816,263.7913922,3.907250345,80.55,2.95
949,Jonathan Stewart,CAR,RB,30,9,11,5.657888046,127.5260111,12.51336009,80.925,2
2506194,Nick Novak,HOU,PK,NA,NA,7,4.815009765,123.0983357,-9.275027842,82,0
2507225,Nick Folk,TB,PK,33,10,11,8.095075466,112.5800528,-19.79331082,82,0
2495150,Kai Forbath,MIN,PK,30,6,9,4.096526085,121.2751601,-11.09820348,82.5,0
2500351,Phil Dawson,ARI,PK,42,19,8,5.316971018,120.2017212,-12.17164237,83,0
2553833,Josh Lambo,LAC,PK,27,2,8,4.672514195,120.4611647,-11.91219891,83.5,0
2555260,Dak Prescott,DAL,QB,24,1,6,3.266467292,269.404913,9.520771156,84.1667,5.65
234,Matt Forte,NYJ,RB,32,9,11,4.503589065,114.0052174,-1.007433692,86.075,2.55
2504797,Matt Bryant,ATL,PK,42,15,5,3.715597212,151.0140451,18.64068156,87.025,1.7
100016,Chiefs,KC,DEF,NA,NA,10,3.712502053,109.7165943,-3.814540336,87.95,3.2
2540232,Jack Doyle,IND,TE,27,4,11,3.481312166,87.39242207,-14.97167992,88.25,1.75
2555341,Hunter Henry,LAC,TE,23,1,8,5.872163732,96.98786744,-5.376234545,88.35,1.6
2553733,Thomas Rawls,SEA,RB,24,2,6,4.611511294,92.91957064,-22.09308042,89.25,2.9
2553913,Tyrell Williams,LAC,WR,NA,NA,8,3.456006201,111.3742375,-6.495165072,89.425,1.5
2507374,Steven Hauschka,BUF,PK,NA,NA,6,6.450304891,115.7304646,-16.64289901,89.7667,1
2506121,Philip Rivers,LAC,QB,36,13,8,2.980375046,250.5908687,-9.293273224,90.05,2.2
2557848,Corey Davis,TEN,WR,22,0,8,5.054753311,93.56371663,-24.30568597,90.15,1.55
2552461,Duke Johnson,CLE,RB,24,2,9,3.132509867,103.3268451,-11.68580592,91.075,1.7
2532903,Rishard Matthews,TEN,WR,28,5,8,3.32978798,113.4766413,-4.392761292,91.15,1.25
2558138,Samaje Perine,WAS,RB,22,0,5,4.67021635,67.66896276,-47.34368829,91.6,1.45
71217,Kenny Britt,CLE,WR,29,8,9,3.717235293,115.6985698,-2.170832753,91.725,1.4
238498,Julian Edelman,NE,WR,31,8,9,7.860615595,81.45,-36.4194026,92.1,7.65
2495259,Dan Bailey,DAL,PK,29,6,6,2.470431794,140.437332,8.063968431,92.7,1.4
2541785,Adam Thielen,MIN,WR,27,3,9,3.393031427,105.7348928,-12.13450982,92.75,1.55
2495186,Colin Kaepernick,FA,QB,30,6,NA,7.156764906,0,-259.8841419,92.8,NA
2541161,Latavius Murray,MIN,RB,27,4,9,4.67767737,92.67988665,-22.33276441,93.15,1.75
2507763,Mike Wallace,BAL,WR,31,8,10,2.86211523,111.4510037,-6.418398896,93.3,1.55
2532884,Marvin Jones,DET,WR,27,5,7,5.641094853,106.7583656,-11.11103701,93.525,1.3
2555333,Corey Coleman,CLE,WR,23,1,9,4.863032443,98.0218981,-19.8475045,93.775,1.45
2543500,Jordan Matthews,BUF,WR,25,3,6,4.478281527,104.6242617,-13.24514092,94.6,2.3
2543847,John Brown,ARI,WR,27,3,8,5.262981158,96.78599835,-21.08340426,95.175,1.25
100013,Texans,HOU,DEF,NA,NA,7,2.293847217,110.3602155,-3.170919183,95.8,1.8
2505996,Eli Manning,NYG,QB,36,13,8,2.74492626,233.4045491,-26.47959279,96.425,3.05
2555415,Austin Hooper,ATL,TE,NA,1,5,4.642400305,85.25464174,-17.10946025,96.8667,1.8
2543603,Jeremy Hill,CIN,RB,25,3,6,3.664839469,104.1717162,-10.84093482,97.125,3.3
2555417,C.J. Prosise,SEA,RB,23,1,6,3.603507073,83.53166304,-31.48098801,97.575,1.15
2543466,Eric Ebron,DET,TE,24,3,7,6.262924614,93.25832671,-9.105775276,97.875,1.7
100020,Vikings,MIN,DEF,NA,NA,9,4.076418496,110.7930167,-2.738117993,98.55,2.55
2505629,Jason Witten,DAL,TE,35,14,6,2.894582977,83.86419046,-18.49991153,99.05,1.6
2495473,Shane Vereen,NYG,RB,28,6,8,4.951143362,78.94741926,-36.0652318,99.2667,1.05
2495143,Andy Dalton,CIN,QB,30,6,6,3.362240463,254.8960526,-4.988089249,99.625,2.2
2543770,Charles Sims,TB,RB,27,3,11,3.010344209,93.97709573,-21.03555533,100.4,0.5
2507166,Ted Ginn,NO,WR,32,10,5,4.833955685,107.1486818,-10.7207208,100.475,1.15
2495139,Charles Clay,BUF,TE,28,6,6,4.188746834,78.43174603,-23.93235596,100.6667,0.5
2543477,Blake Bortles,JAC,QB,26,3,8,4.780284484,173.0091246,-86.87501726,100.6667,0.5
2552656,J.J. Nelson,ARI,WR,25,2,8,4.108355965,92.30234088,-25.56706173,101.3333,0.5
925,Jamaal Charles,DEN,RB,31,9,5,5.604968056,85.82740929,-29.18524176,101.45,7.45
2543773,James White,NE,RB,25,3,9,2.642061433,103.2286467,-11.78400434,101.625,1.35
2555259,Carson Wentz,PHI,QB,25,1,10,3.006987222,237.354821,-22.52932086,102,2.45
2556075,Derrick Henry,TEN,RB,23,1,8,3.48194143,111.5221386,-3.490512439,102.4,2
2552597,Breshad Perriman,BAL,WR,24,2,10,3.471269961,88.81420721,-29.0551954,103,0.5
2557856,O.J. Howard,TB,TE,23,0,11,7.269780855,70.06375552,-32.30034647,103.025,1.8
2558204,Jamaal Williams,GB,RB,NA,0,8,3.690243677,80.1739355,-34.83871555,103.275,1.5
100021,Patriots,NE,DEF,NA,NA,9,4.111682594,109.7648507,-3.766283965,103.4,1.85
2555227,Jonathan Williams,BUF,RB,23,1,6,3.15858816,67.28265267,-47.72999839,103.6,0
2557863,Zay Jones,BUF,WR,22,0,6,3.410351673,96.22951307,-21.63988953,103.7,1.75
2540020,Theo Riddick,DET,RB,26,4,7,3.690356122,106.3280241,-8.684626943,103.7667,2.8
2505245,Carson Palmer,ARI,QB,38,14,8,3.930977731,244.3049649,-15.57917693,103.875,3.9
2557898,Cooper Kupp,LAR,WR,24,0,9,4.048288405,52.15919362,-65.71020898,103.975,1.5
2539265,Rex Burkhead,NE,RB,27,4,9,4.190570202,94.39669399,-20.61595707,104,1.15
2543721,C.J. Fiedorowicz,HOU,TE,26,3,7,4.218089031,79.50243759,-22.8616644,104,0.5
2557994,DOnta Foreman,HOU,RB,21,0,7,3.880844258,59.85156343,-55.16108762,104,1.75
2495240,Tyrod Taylor,BUF,QB,28,6,6,3.808032879,256.161457,-3.722684864,104.225,1.45
2550636,Cairo Santos,KC,PK,26,3,10,3.950424618,125.7185316,-6.65483196,104.275,1.05
2506467,Darren Sproles,PHI,RB,34,12,10,4.571407885,100.6302273,-14.38242379,104.425,1.2
2543475,Marqise Lee,JAC,WR,26,3,8,4.046156646,90.51350431,-27.35589829,105,0.5
100026,Cardinals,ARI,DEF,NA,NA,8,7.596434753,122.5172902,8.986155533,106,1.95
2495471,Jacquizz Rodgers,TB,RB,27,6,11,5.049148665,73.68767464,-41.32497641,106.14,1.1667
2505299,Antonio Gates,LAC,TE,37,14,8,4.929128363,81.20266786,-21.16143413,106.4,1.85
2506922,Stephen Gostkowski,NE,PK,33,11,9,2.275494091,150.6205342,18.24717062,106.5,2.8
71265,Jared Cook,OAK,TE,30,8,10,4.417230117,86.01207955,-16.35202244,106.625,1.35
2540156,Giovani Bernard,CIN,RB,26,4,6,3.07023413,95.27655373,-19.73609732,106.75,3.7
2555295,Sterling Shepard,NYG,WR,NA,1,8,3.883447782,86.98004926,-30.88935334,107.55,1.25
2552633,Jesse James,PIT,TE,23,2,9,4.564307875,53.88004894,-48.48405305,107.6667,0.5
2507232,Mason Crosby,GB,PK,33,10,8,3.092116434,135.7233986,3.350035023,108.2,1.3
2503471,Adam Vinatieri,IND,PK,45,21,11,3.651885986,136.4090636,4.035700027,108.3,1.3
2558010,John Ross,CIN,WR,NA,0,6,5.129251318,68.58138521,-49.28801739,108.775,1.6
2557858,Evan Engram,NYG,TE,23,0,8,5.226055019,73.73610954,-28.62799244,109.475,1.55
2495824,Jay Cutler,MIA,QB,34,11,11,4.874225747,216.4539779,-43.43016397,109.975,2.6
2540202,Kenny Stills,MIA,WR,25,4,11,3.780951335,99.18861646,-18.68078614,110.6,0.6667
2535698,Cole Beasley,DAL,WR,28,5,6,3.153402871,93.97361213,-23.89579047,110.8,1.35
2495353,Julius Thomas,MIA,TE,29,6,11,6.047856831,78.33952059,-24.0245814,110.85,1.85
2555343,Josh Doctson,WAS,WR,NA,1,5,6.275251181,76.24531662,-41.62408598,111.025,1.15
2552430,Tyler Lockett,SEA,WR,25,2,6,4.469790532,95.74919908,-22.12020352,111.475,1.35
2557936,Joe Williams,SF,RB,24,0,11,4.595596436,47.09134526,-67.92130579,111.925,0.5
2558019,Alvin Kamara,NO,RB,21,0,5,3.118441934,65.17180612,-49.84084493,112.2,1.4
2558052,Kenny Golladay,DET,WR,24,0,7,3.354993497,73.19683638,-44.67256623,112.25,1.5
2506677,Matt Prater,DET,PK,33,11,7,4.142647625,133.9726318,1.59926822,112.475,1.15
